Date,User,Number of likes,Tweeted from,Tweets
2022-10-13 08:08:59+00:00,yellowbae1111,0,Twitter for iPhone,"Hidup lg susah bgt cah wkwkwk, kek galau bgt tuh mana taun depan isu resesi. Kek mu resign masi miskin saya hahaha. Tahun ke4 ini sump sulit bgt buat dipaksa nambahnya🥵🥵🥵🥵"
2022-10-13 08:08:38+00:00,Aya_Mas_Sigit,0,Twitter for iPhone,IHSG ngeriiii siaaap2 daaah tahun depan resesi
2022-10-13 08:08:34+00:00,coachaddie_off,0,Twitter for Android,"*Hadapi Resesi Dunia, Adi Supriadi: Dampak Bagi Indonesia Bukan Hanya Ekonomi Tapi Keamanan Nasional*

https://t.co/3kjAxCpXgA"
2022-10-13 08:06:03+00:00,hawhyanu,0,Twitter for Android,"Ada juga industri yang malah dapat cuan dari resesi (biasanya itu migas &amp; FnB)

Jadi jalanin dulu aja yang ada sekarang.

Mau cari kerja? Monggo
Mau resign? Coba di hold dulu
Mau peningkatan kualitas hidup? Chek kebutuhan bahan pokok (makan, tempat tinggal dan pendapatan)"
2022-10-13 08:06:03+00:00,hawhyanu,0,Twitter for Android,"Mbahas tentang resesi ekonomi ni, sebenarnya dampak ekonomi dan industri itu bisa berbeda beda tiap individu.

Ada yang punya gaji mungkin 10 juta, tapi gak punya aset tetap. Ada juga gaji cuman 3 juta, tapi punya tanah warisan.

Ada perusahaan yang menurunkan kualitas produk"
2022-10-13 08:05:44+00:00,riskoy,0,Twitter Web App,"fix kalo ada yg bilang resesi kok takut, kok gini, kok gitu, atau malah keliatan seneng, ya itu artinya doi punya cash banyak itu wk"
2022-10-13 08:05:44+00:00,medcom_id,0,medcom_API,"Hadapi Resesi, Indonesia Harus Bersinergi Perkuat Fondasi Perekonomian https://t.co/TDZrml0UbK"
2022-10-13 08:03:19+00:00,SBrahmisiwi,0,Twitter for Android,Apakah ancaman resesi itu benar?
2022-10-13 08:01:52+00:00,Achmad_D_1998,0,Twitter for Android,"@prastow Resesi dong, mau borong saham @prastow"
2022-10-13 08:00:38+00:00,daniketepas,0,Twitter Web App,@andisyarifa_ Plot twist: ternyata si cowo minjam duit buat persiapan Resesi 2023 https://t.co/JRrJg3mBvP
2022-10-13 07:58:52+00:00,Rembangnews_,0,Twitter Web App,"Terjadi Resesi Ekonomi Tahun 2023? Begini Cara Menghadapinya

https://t.co/CTTEixbvsw"
2022-10-13 07:58:43+00:00,xsepzhiadyxyz,0,Twitter for iPhone,sp yg udh denger resesi tp masi ngopi dan co co shopi? cung
2022-10-13 07:56:58+00:00,ranggenn,0,Twitter for iPhone,"tahun depan isunya bakal resesi global

kek…

masih belum punya apa2 trs tau-tau boom semua harga naik, semua mahal, bencana dimana2, trus gpunya emas ataupun sawah.

ini enaknya ngerampok bank dulu apa gimana yaaa 😭"
2022-10-13 07:54:15+00:00,tama_hk,0,Twitter for Android,"Rame pada ngomongin resesi, apakah ini waktu yg pas buat masuk pasar lagi 🤔 https://t.co/2NHL1KJT91"
2022-10-13 07:53:51+00:00,brainacademyid,1,Twitter for iPhone,Resesi adalah penurunan signifikan &amp; lama terhadap pertumbuhan ekonomi. Ditandai dengan penurunan PDB (Produk Domestik Bruto) selama 2 kuartal berturut-turut (6 bulan)
2022-10-13 07:53:20+00:00,brainacademyid,19,Twitter for iPhone,"Dari kemarin pada rame ngomongin resesi, sebenarnya resesi itu apaan sih?

A THREAD"
2022-10-13 07:53:14+00:00,neduko,1,Twitter for iPhone,katanya mau resesi ekonomi ya? Thank God aku PNS. 🧎🏻‍♀️ ya walaupun emg stuck disitu-situ aja but at least aku masih ada pemasukan
2022-10-13 07:51:27+00:00,panggilsajanuy,0,Twitter for Android,Tadinya udah nyiapin uang buat ganti hp karna emang pengen banget punya zflip tapi setelah denger kabar soal resesi 2023. Menabung lebih penting 🥲
2022-10-13 07:50:54+00:00,wjtodaycom,0,IFTTT,Polri Antisipasi Peningkatan Peredaran Narkoba di Masa Resesi Ekonomi https://t.co/zGxIdnYplY
2022-10-13 07:50:45+00:00,alpukatlenyet,1,Twitter for Android,"@sbtcon Kasih emas antam aja, kan taun depan resesi 😭"
2022-10-13 07:49:00+00:00,gabbyvrilia,0,Twitter for Android,yaallah gue emosi bgt tp yaudahlah indonesia mau resesi ceunah jd disabar2in dulu
2022-10-13 07:48:14+00:00,netijenbaikbgt,0,Twitter Web App,Indonesia siap menghadapai Resesi https://t.co/yQb6sHTmFU
2022-10-13 07:47:14+00:00,maret182,0,Twitter for Android,dahlah mending baca berita audisi resesi daripada marah2 😂😂😂😂
2022-10-13 07:47:06+00:00,kumparan,0,dlvr.it,"Nielsen menyebut dampak resesi ke perusahaan paling lama hingga satu tahun, dan paling cepat selama dua kaurtal. https://t.co/g3zuAKeO6W"
2022-10-13 07:46:40+00:00,ifanfitril_,1,Twitter for Android,Ternyata beneran se serius ini resesi ekonomi. Aku kira hanya perkiraan presiden. Ternyata memang arahnya sudah mulai kacau. Mendekati 2025. Puncak kekacauan. Kudu siapkan juga kekuatan batiniyah. Untuk menghadapi krisis pangan. Bahkan penyakit menakutkan bisa jadi ada kembali.
2022-10-13 07:45:28+00:00,erixgbaztiaan,0,Twitter for Android,Pemerintah dan pihak perusahaan perlu saling mendukung dan menciptakan iklim investasi yang baik agar terhindar dari resesi global https://t.co/Gq6EucbjI9
2022-10-13 07:41:53+00:00,TerlaluTulus,0,Twitter for Android,RESESI 2023 ??
2022-10-13 07:41:21+00:00,Lazfadh,0,Twitter for Android,Orang orang ngasih tips ngehadapin resesi make perspektif Borjuis kaya struktural apa bisa diadopsi semua caranya? https://t.co/rRTGGcOw7d
2022-10-13 07:40:51+00:00,twtxwidad,0,Twitter for Android,@iqbalnurfauziii mari nonton blackpink di saat resesi😊😊😊
2022-10-13 07:39:08+00:00,paruliant_,0,Twitter for Android,Gue udh resesi duluan dari 2019!! Senior nih https://t.co/kdN5Levg7R
2022-10-13 07:39:07+00:00,cnbcindonesia,1,detikcommunity,"Prospek Ekonomi Inggris Beneran Suram, Resesi Menunggu Waktu? https://t.co/hwj3UkbVeF"
2022-10-13 07:39:04+00:00,FaktualN,0,Jetpack.com,"Acaman Resesi Ekonomi Global, Tak Pengaruhi Sektor Properti https://t.co/3EW1JVgpLu"
2022-10-13 07:37:31+00:00,calmtrading_id,0,Twitter for Android,5 Hal yang Perlu Disiapkan Dalam Menghadapi Resesi  #saham #belajarsaham #sahamprofit #sahampemula #trading #fypp #trading #belajarsaham https://t.co/pwdOuHRXgc
2022-10-13 07:37:09+00:00,_rudiansy,1,Twitter for Android,"saran dari aku sih ya, santuy aja. selama hidup kita gak berpengaruh, belanja aja kayak biasa, terutama ke umkm. karena kita bakal ngebantu ekonomi mereka jadi lebih baik.

solusi dari resesi adalah KEPEDEAN dan KESANTUYAN masyarakat. 🙏"
2022-10-13 07:36:44+00:00,Budisan49625819,4,Twitter for Android,"@PerahuBambu 😂🙏 Nggih Mbak,Niki nembe muter2 luru recehan.kacang bawang anti Resesi.😂🙏🙏🙏 https://t.co/I8Xn7ykrmZ"
2022-10-13 07:36:36+00:00,kantahkabkampar,0,Twitter Web App,"Gencaran proyeksi ekonomi dunia akan mengalami resesi pada tahun 2023, yang diakibatkan oleh adanya Covid-19 dan lonjakan inflasi sebagai dampak dari konflik Rusia-Ukraina, mengharuskan setiap sektor mengambil peran.

Berita selengkapnya kunjungi https://t.co/NdDj56g5s9 https://t.co/4CuTgytkfB"
2022-10-13 07:36:28+00:00,VitoDiwangkara,0,Twitter for Android,"@sugabangettttt @nanginJS Sekarang move kesini, kak. Banting stir sebelum resesi https://t.co/Q0mR3KGmyK"
2022-10-13 07:35:21+00:00,Dennis_sll1,1,Twitter for iPhone,"Mungkin banyak yang debat soal resesi 2023, ada yang bilang bakal terjadi, ada yang bilang ga mungkin terjadi

Apapun itu, menurut gua ga ada ruginya kok kalau kita :
1. Siapin dana darurat
2. Berhemat
3. Side hustle cari tambahan biar cashflow makin mantap"
2022-10-13 07:34:50+00:00,jaranghoyang,0,TweetDeck,Indonesia S1ap Hadapi Resesi Ekonomi Indonesia Kuat https://t.co/PQCMwCULPp
2022-10-13 07:34:43+00:00,geneilo42,0,TweetDeck,Indonesia Siap Hadapi Resesi Ekonomi Indonesia Kuat https://t.co/k2IW1A4Tho
2022-10-13 07:34:36+00:00,mestyati,0,TweetDeck,Indonesia Siap Hadapi Resesi Ekonomi Indonesia Kuat https://t.co/Ra8J0bTQGp
2022-10-13 07:33:32+00:00,_rudiansy,0,Twitter for Android,"resesi itu gak cuma karena masalah ekonomi atau politik. faktor psikologi juga salah satu penyebabnya. 

resesi terjadi karena banyaknya supply yg ada tapi demand-nya dikit."
2022-10-13 07:33:27+00:00,arisusantoo,0,Twitter for iPhone,@dolunx Inget resesi dul
2022-10-13 07:32:47+00:00,Likeinid,0,Jetpack.com,"Ini Profesi yang Aman Selama Resesi Terjadi, Apa Saja ? https://t.co/E89jIZqsAR"
2022-10-13 07:32:04+00:00,_rudiansy,0,Twitter for Android,"masalahnya, kalo rakyat makin takut, dan makin banyak narasi buat nyuruh menabung, bisa jadi pembelian bakal berkurang, otomatis roda ekonomi gak jalan. ya makin resesi yg ada. 😅"
2022-10-13 07:31:26+00:00,Honey__Greentea,1,Twitter for Android,"Barusan abis nonton ini https://t.co/WsBPH55EFH
Jadi punya question ,misalkan kalo emang thn depan bnr² terjadi resesi, apa yg harus kita lakuin thdp investasi² yg uda kita punya skrg? 
Like saham/reksadana ,buat menghindar dari porto merah apakah waktunya kita simpan cash dulu?"
2022-10-13 07:31:18+00:00,ravinmizia,1,Twitter Web App,"Resesi oh resesi.
Harus ikutan pusing jadinya. Ya mau gimana lagi.
Dulu harusnya ambil karir jd biksu, ndak pusing urusan duniawi, kerjaannya mencari kitab suci, punya piaraan monyet sm babi."
2022-10-13 07:30:59+00:00,russelgovie,0,Twitter for Android,"@yyun017 Iyaa semoga stabil deh
 Ngga resesi aja nyari duit susah 😭"
2022-10-13 07:30:25+00:00,khalid_ojak,0,Twitter for iPhone,Kudet tentang resesi 🌚
2022-10-13 07:30:11+00:00,_rudiansy,0,Twitter for Android,"agak sayang sih sebenernya kalo presiden sendiri yg bilang tentang resesi di tahun depan.. 

bisa jadi rakyatnya malah makin takut sama resesi."
2022-10-13 07:29:35+00:00,Adibah3121,0,Twitter for Android,Menanti IIS atau politik BRIN bahas resesi China/AS
2022-10-13 07:29:17+00:00,chnj1473,0,Twitter for Android,"@bybwiiii @BTS_AHC_IDN @alstationco Tahun ini aja, kan ultahku bulan depan jadi masih belum resesi"
2022-10-13 07:28:56+00:00,detikfinance,0,Echobox,"Waduh, menyusutnya ekonomi di bulan Agustus memperkuat prediksi Inggris bakal mengalami resesi! https://t.co/BUh7MHA1hN"
2022-10-13 07:28:30+00:00,Kim_____1992,0,Twitter for Android,"@idextratime rakyat indonesia mah tiap hari resesi anjir,punya duit buat isi bensin nah kl udah full bensinnye macet""an dah 🤣🤣"
2022-10-13 07:28:08+00:00,RNugra2,0,Twitter for Android,"Siap menghadapi resesi 2023, belajar dari pengalaman resesi 1998? https://t.co/PGt6ZyJjcK"
2022-10-13 07:27:39+00:00,naersbonaersbon,0,Twitter for Android,"@titudtlagi Ujung2nya ntar buka kelas dgn judul ""cara menghadapi resesi"" wkwkkw ketaker, dapet duit dah tuh si Influencer 🤣🤣"
2022-10-13 07:26:57+00:00,parwatyRizky,9,Twitter for Android,"Menteri BUMN @erickthohir memastikan Indonesia tidak akan terkena resesi pada 2023. Sebelumnya, berbagai lembaga keuangan internasional memperkirakan dunia akan mengalami resesi tahun depan
Indonesia makin keren🤗💪
#BangkitBersamaET https://t.co/zryKryQgo1"
2022-10-13 07:26:23+00:00,Dennis_sll1,2,Twitter for iPhone,"Tiap denger pembahasan soal resesi pasti yang kita pikirkan :
""serok bawah serok bawah""

Pertanyaannya pas uda dibawah berani serok ga?"
2022-10-13 07:25:24+00:00,cumansabun,0,Twitter for Android,"rakyat tergabut adalah rakyat ini, org luar mikir cara survive, resesi, perang. sini malah ribut ijazah 😂🤣. gokilll emang rakyat kesatuan ini 😂🤣 https://t.co/NOvRVtHkFI"
2022-10-13 07:20:52+00:00,Doneeyyy,0,IFTTT,Simak! Daftar Negara yang Terhindar dan Jatuh ke Jurang Resesi https://t.co/EnDXvqpyq1
2022-10-13 07:20:27+00:00,draineternity,0,Twitter for Android,@Tsunammii_ Viral krn cuan cuan di masa resesi 🤭
2022-10-13 07:19:53+00:00,hadyyuliartha,0,Twitter for Android,"@belbolbebel @briand_fergie mau resesi, seping muni duls wekekek. alias gadaduit"
2022-10-13 07:18:52+00:00,Gerindra,5,Twitter for Android,Ancaman resesi dan perang nuklir saat ini harus disikapi dengan cermat. Karena implikasi dari perang Rusia-Ukraina saat ini sudah melanda negara-negara Eropa Barat. #SuaraGerindra
2022-10-13 07:18:51+00:00,VD_126,0,Twitter for Android,"@dwangxox Ya yg gembar gembor kan para the rich one.. Mereka cuma bilang ""nabung, banyakin cash bla bla.."" Ya karena tujuan mereka kan buat liat mau invest dimana pas resesi nanti! Pasti nanti pd beli saham dan perusahan2 yg kolaps mereka beli deh! 😂😂"
2022-10-13 07:18:34+00:00,hokagege,0,Twitter for iPhone,jadi lebih duluan dajjal apa resesi nih?? https://t.co/72l7liwflh
2022-10-13 07:18:23+00:00,delovers49,0,Twitter for iPhone,Mau buka usaha tapi mau resesi. Minat beli orang masih ga sih?
2022-10-13 07:18:04+00:00,harapanrakyat_,0,dlvr.it,"Bursa Saham Kebal Resesi, Ada Indonesia! Simak Pembahasannya https://t.co/up8Ubjmr17"
2022-10-13 07:18:00+00:00,icedtea_14,0,Twitter Web App,semoga 2023 ga resesi 🥲
2022-10-13 07:17:36+00:00,dproffair,0,Twitter for Android,Scroll tiktok mencari hiburan eh isi videonya ttg resesi 😂
2022-10-13 07:16:37+00:00,keuangannews_id,3,Jetpack.com,Indonesia Korban Resesi? Lakukan Lima Hal Ini Kalau Mau Selamat https://t.co/5qX0nSF6XN
2022-10-13 07:15:50+00:00,muhamfikri27,1,Twitter Web App,"RESESI 2023 itu mengerikan tapi bagi sebagian orang yang telah BELAJAR, resesi bisa dimanfaatkan"
2022-10-13 07:13:31+00:00,PutunMy,1,Twitter for Android,IMF : 31 Negara Bakal Masuk Jurang Resesi. https://t.co/JPxeui6Z4x
2022-10-13 07:13:13+00:00,kumparan,0,dlvr.it,BRI optimistis tidak akan terdampak terlalu besar terkait ancaman resesi yang menghantui ekonomi global pada 2023. Apa penyebabnya? https://t.co/dKTuRgmCrb
2022-10-13 07:12:04+00:00,Fortune_IDN,0,dlvr.it,"Indonesia diprediksi tak resesi, tapi ekonomi akan melambat. https://t.co/2f8ssWvBo8"
2022-10-13 07:11:21+00:00,tempodotco,2,Emplifi,"""Dampak (resesi) tidak akan terlalu terasa kalau kita dorong perdagangan dalam negeri,"" ujar Alphonsus Widjaja. #TempoBisnis https://t.co/7TeFknZVKe"
2022-10-13 07:10:56+00:00,nnrlnzra,0,Twitter for Android,dikit-dikit apresiasi diri inget noh resesi!!!
2022-10-13 07:09:44+00:00,cnbcindonesia,0,detikcommunity,Simak! Daftar Negara yang Terhindar &amp; Jatuh ke Jurang Resesi https://t.co/SqPU8QGrFG
2022-10-13 07:09:05+00:00,ayomsax,0,Twitter for Android,Resesi 2023 besok masak apa ya setiap hari?
2022-10-13 07:09:05+00:00,PJalawira,4,Twitter Web App,@AndCav4 @lalayeyekau wahahahah makan noh resesi
2022-10-13 07:08:46+00:00,DemarisPratama,0,Twitter for Android,@RiwukoreB Hadapi resesi globlal
2022-10-13 07:06:55+00:00,Zizou_Zidane05,0,Twitter for Android,"Pak Jokowi bilang 2023 resesi dunia pak, pindah ibukota itu pake duit siapa? https://t.co/FEUsmpRvH5"
2022-10-13 07:06:52+00:00,fitriady,0,Twitter for Android,@regar_0p0sisi Pak @jokowi saya masih yakin kalau resesi dunia tahun 2023 bisa dilalui dengan ketahanan pangan. Tapi lihatlah ini Pak 😥😥 kasihan petani kita Pak
2022-10-13 07:06:28+00:00,teIImiey,0,Twitter Web App,@diaryofminaa gausa resesi juga kita belom tentu bisa resepsi :(
2022-10-13 07:05:32+00:00,VD_126,0,Twitter for Android,Mari jadi petani kentang sajaaaa!! Hahaha.. Produk dari kentang banyak sekali lohh! Bisa buat Vodka jugak! Ntar pas resesi jualan Vodka buat orang2 yg stres gara2 kena dampak resesi! Kelar resesi jadi punya perusahan produksi minuman keras! 😬😬
2022-10-13 07:05:13+00:00,SEONGZMlN,0,Twitter for Android,@ssefnum Membahas resesi 2023 bersama ayang 👍 https://t.co/b0xIlLMu47
2022-10-13 07:05:10+00:00,mfirsan,0,Twitter for iPhone,nelfon booking new kuta golf. katanya besok ketat bgt karna jumat - minggu reservasi penuh bgt. Indonesia resesi di bagian tertentu aja neh🙈
2022-10-13 07:04:22+00:00,bersamarakyat_,2,Twitter Web App,"Jokowi terus wanti wanti jajarannya untuk antisipasi resesi.
Siswa Somalia Bu Iriana Ollie Toothless Kamis Siang 
#KEP1ERDISBAND https://t.co/MG90wx4Nbz"
2022-10-13 07:04:04+00:00,gajelsbgtdah,0,Twitter for Android,"@jek___ Baru pertengahan Oktober mas 🥲🥲, ga siap klo udah 2023 gara2 resesi"
2022-10-13 07:02:59+00:00,diaryofminaa,0,Twitter for iPhone,Jangan resesi dulu. Aku belum resepsi 😔
2022-10-13 07:00:58+00:00,Rendianakbaik,0,Twitter for Android,"Baca berita ditahun 2023 nanti bakal ada yg namanya resesi ekonomi, ini serem banget si kalo bener terjadi. Apalagi dampaknya bakal berasa bgd sama ekonomi kalangan bawah. Semoga aja kita semua bisa survive ditahun depan."
2022-10-13 07:00:02+00:00,ICDXgroup,0,TweetDeck,"Isu inflasi, resesi dan ketidakpastian ekonomi global saat ini sedang hangat dibicarakan.

Jadi, apa yang perlu dilakukan untuk menghadapi isu ekonomi tersebut? Yuk, swipe 👉🏻
https://t.co/7p4TrNVI9J

#BursaMasaKini #ICDX https://t.co/BjC4IQmczP"
2022-10-13 07:00:02+00:00,kantah_kbb,0,Twitter Web App,"Gencaran proyeksi ekonomi dunia akan mengalami resesi pada tahun 2023, yang diakibatkan oleh adanya Covid-19 dan lonjakan inflasi sebagai dampak dari konflik Rusia-Ukraina, mengharuskan... Cont: https://t.co/9LPAV87dUY https://t.co/UXJebApK9T"
2022-10-13 06:55:33+00:00,riyadisugeng167,5,Twitter for Android,"Menteri BUMN Erick Thohir perkuat 4 industri andalan Indonesia, hadapi resesi 2023, yaitu :
1. Hilirisasi dan industrialisasi SDA
2. Industri pangan 
3. Ekonomi digital 
4. Industri kreatif dan olahraga 

@erickthohir 
#BangkitBersamaET https://t.co/i8eRKYzyJS"
2022-10-13 06:52:39+00:00,RiwukoreB,7,Twitter for Android,Resesi global saat ini merupakan momentum bagi pekerja untuk membangun komunikasi yg baik dengan manajemen perusahaan agar produksi tetap lancar dan lapangan kerja tetap tersedia. https://t.co/8SPh8Cao46
2022-10-13 06:52:28+00:00,Stafitriani,0,Twitter for Android,"Pengen dp rumah tapi bentar lagi resesi, mending uangnya ditabung siapa tau bisa beli cash"
2022-10-13 06:52:21+00:00,RiwukoreB,7,Twitter for Android,"Indonesia Hadapi Resesi Global.
Pemerintah dan pihak perusahaan perlu saling mendukung untuk menciptakan iklim investasi yg baik. https://t.co/JKU7e86EVc"
2022-10-13 06:52:00+00:00,FalkonIndo,0,Twitter Web App,Mengintip Kondisi Ekonomi Indonesia di Tengah Ancaman Resesi Global https://t.co/TwXGxmzwg5 #RusiaUkraina #Pangan #Inflasi https://t.co/7kW4JVQmMV
2022-10-13 06:49:59+00:00,her_babsbee,0,Twitter for Android,@sbyfess Gas pokoknya kita bantai lelaki sampe resesi.
2022-10-13 06:49:39+00:00,RicKY_KCh,43,Twitter for Android,"SBY menilai resesi ekonomi global pasti makin memukul kehidupan semua bangsa, yang saat ini sudah dalam keadaan susah

 ""SBY: Dunia Bisa Alami 'Triple Crises' https://t.co/kxu1VsRWOH"
2022-10-13 06:49:23+00:00,asoyycuy,0,Twitter for Android,"Menemukan motivasi untuk cepet lulus wkwk
Agak absurd si inii :D
""Tahun 2023 diperkirakan terjadi resesi ekonomi global""
Maka dari itu, dengan segenap semangat saya yg masih tersisa
YUKKK TAHUN DEPAN SIDANG,WISUDA,DAPET KERJA!!! AMIIIINNNN

Balik surabaya...(sedapet kerjanya dmn)"
2022-10-13 06:49:09+00:00,VIVAcoid,0,dlvr.it,"Ekonom Nilai Indonesia Tak Akan Masuk Zona Resesi 2023, Ini Fakta-faktanya https://t.co/HqgKIik8Hy"
2022-10-13 06:49:01+00:00,18v92,0,Twitter for Android,"hmmm tingkat kelaparan Indonesja aja masih tinggi, 2023 mau resesi ckckck https://t.co/pU2EUWmkAq"
2022-10-13 06:48:19+00:00,didik39215021,0,Twitter for Android,@KompasTV Jadi resesi itu apa ya
2022-10-13 06:48:14+00:00,VD_126,0,Twitter for Android,"Benci bgt sama influencer2 finance yg gembar-gembor resesi! Ngomong doang tp ga ngasih solusi! Ya lo takut karena main di sektor keuangan, punya bisnis, main saham dll. Buat orang biasa ya udah life goes on.. Jangan bikin panik lah! Ntar kalo bener2 pd narik cash semua gimanaa??"
2022-10-13 06:47:34+00:00,Askrlfess,10,Askrlfess,"Efek resesi 2023 itu apa aja ya? Aku belom paham, atau ada yang punya thr3ad nya? Thanks [askrl]"
2022-10-13 06:47:04+00:00,Lilik_Roby_St,0,Twitter for Android,"2023 resesi ,apa persiapanmu ?"
2022-10-13 06:46:54+00:00,inrachma,0,Twitter for Android,"@yuris_tia30 @AwalilRizky Mental kek gini yg bikin resesi, maunya senang2 aja. Tinggal di rumah ya mbok bantu2 emakmu. Emakmu banyak utang tp kamu foya2"
2022-10-13 06:45:44+00:00,justkiwonggg,0,Twitter for Android,Apalagi 2023 resesi wkwk
2022-10-13 06:44:56+00:00,avay_ivun,0,Twitter Web App,"ancaman resesi global begini tanggapan saya sebagai mahasiswa ekonomi
.
.
.
(A thread)"
2022-10-13 06:44:55+00:00,DeccaWaiz,0,Twitter for iPhone,"@shewaysssout Kita lihat di kuartal pertama tahun depan, kalo inflasi dan makin parah siap-siap aja kuartal selanjutnya resesi."
2022-10-13 06:43:14+00:00,sandiuno,13,Twitter for iPhone,"Di tengah ancaman resesi ekonomi 2023, kami memanfaatkan dan bergandengan tangan memperkuat para pelaku UMKM. Selain menambah jumlah penerbangan, alhamdulillah harga avtur sudah mulai melandai, kita harapkan di akhir tahun ini tiket pesawat akan mulai lebih terjangkau."
