Date,Tweets
2022-10-17 02:48:38+00:00,Hindarilah oleh kamu sekalian berburuk sangka karena buruk sangka adalah ucapan yang paling dusta.[HR. Muslim]   Ekonomi Islam Tahan Resesi   .💯. #rVY5i
2022-10-17 02:48:01+00:00,"“Sesungguhnya sedekah seseorang walau hanya sesuap, akan dikembang biakkan olehNya seperti gunung, maka bersedekahlah.” (HR. Bukhari Muslim)   Ekonomi Islam Tahan Resesi   .🏴🏳️🏴. #vabBU"
2022-10-17 02:47:39+00:00,"Yaa Allah, limpahkanlah kami cinta yang besar untuk-Mu . . .   Ekonomi Islam Tahan Resesi   .🏴☝️🏳️. #KAajm https://t.co/TWscBIdRq9"
2022-10-17 02:47:24+00:00,"Ya Allah,aku bermohon kpd-Mu ampunan,kesehatan,baiknya keyakinan dan sembuhkanlah aku (dr sakit) di dunia &amp;amp; akhirat (HR Nasai)   Ekonomi Islam Tahan Resesi   .💯. #FCkAR"
2022-10-17 02:45:00+00:00,Dirut BRI Tegaskan Komitmen Dorong Pertumbuhan Ekonomi Nasional di Tengah Ancaman Resesi Global https://t.co/IxRORGMy94 lewat @ZonaSultra.id
2022-10-17 02:42:06+00:00,Resesi itu makanan apa sih?
2022-10-17 02:41:40+00:00,Gak pusing resesi tapi harga bbm naik protes..
2022-10-17 02:41:30+00:00,"Hadapi Resesi 2023, Ini Nasihat Perencana Keuangan Syariah

#langit7id #cahayamenujukebaikan 

https://t.co/zU0qYNT2N7"
2022-10-17 02:41:03+00:00,"Resesi Mengancam, Dirut BRI Tegaskan Komitmen Dorong Pertumbuhan Ekonomi https://t.co/SC2YEuVMIn"
2022-10-17 02:40:55+00:00,"Hadapi Resesi Ekonomi Global, BNI (BBNI) Gencar Cari Ceruk Pertumbuhan Baru https://t.co/JFlO1LDhq6"
2022-10-17 02:38:14+00:00,"Di pasar komoditas, harga minyak mentah turun sekitar 3% akhir pekan lalu. Ketakutan mengenai resesi global dan permintaan minyak yang lemah, khususnya di Tiongkok berhasil mengalahkan sentimen positif dari pemangkasan besar pasokan minyak dunia oleh OPEC+.

*Disclaimer On"
2022-10-17 02:37:43+00:00,Wkwkwkwkwkwkwk baru sadar klo influenser yg fear mongering resesi 2023 ini anaknya customer e adianto 🤣🤣🤣
2022-10-17 02:37:19+00:00,Ga ada kata resesi buat fans exo nh kyknya knp ada rumor konser exo thn dpn 🥹
2022-10-17 02:36:48+00:00,Meraih ridho Allah dgn menjalankan semua perintah dan jauhi larangan-Nya. Karena aturan selainnya pasti akan membawa kemudharatan. Ekonomi Islam Tahan Resesi Rindu Kepemimpinan Islam #TetapSyariahDanKhilafah #NasehatDariGunung https://t.co/BoQNrMNge0
2022-10-17 02:36:44+00:00,"@hasiaanhu @thomyprstyo @antonemus Tpi sering di tiktok jg sering nemu bule problematik
Jdi harusnya gk bisa dipake alasan sih
Kalau mai nolak jg diperhalus ngomong full atau apa gitu. Amit2 resesi dateng Eropa dampaknya lebih gede dri Indo bisa mati pariwisata nnti kalau kek gini"
2022-10-17 02:35:50+00:00,"@therealbetjanda @yosirobert  piye ki Pak Sekda, apakah sdh siap menghadapi resesi? 😅"
2022-10-17 02:35:23+00:00,2). Diselamatkan dari gangguan Dajjal 3). Diterangi cahaya hingga Jum'at depan 4)....-   Ekonomi Islam Tahan Resesi   .✊✊. #8WCNP
2022-10-17 02:35:09+00:00,Udah duluan resesi dong hehe
2022-10-17 02:34:29+00:00,"@meow_leader Emang kabarnya baru resesi sedunia, kecuali NKRI, tapi tetap harus waspada .... banyak kadrum mau berkuasa .."
2022-10-17 02:33:32+00:00,@tiketXid SM concert masuk resesi
2022-10-17 02:33:22+00:00,"Kebanyakan dari kisah2 orang sukses selalu merutinkan sholat malam / tahajud, dan tentunya tdk meninggalkan yg wajib.   Ekonomi Islam Tahan Resesi   .☝️☝️. #Bduir"
2022-10-17 02:33:08+00:00,"Ekspektasi inflasi yang semakin memburuk akan memelihara kekhawatiran bahwa kenaikan suku bunga acuan secara agresif oleh bank sentral AS (Federal Reserve) dapat berujung pada resesi ekonomi

*Disclaimer On"
2022-10-17 02:32:56+00:00,Resesi dunia fucek emg🥲 https://t.co/LMIlGvTuwP
2022-10-17 02:31:38+00:00,menghadapi resesi https://t.co/fn8fPKCW3b
2022-10-17 02:31:07+00:00,"""Nabi ﷺ bersabda, ""Barang siapa melakukan dua transaksi dalam satu transaksi maka baginya kekurangannya atau riba."" (HR. Abu Daud: 3002) - Ekonomi Islam Tahan Resesi"
2022-10-17 02:30:42+00:00,"""Rasulullah ﷺ bersabda, ""Barang siapa memberikan persetujuan kepada seorang muslim untuk membatalkan jual belinya, maka Allah akan mengapuni kesalahannya."" (HR. Abu Daud: 3001) - Ekonomi Islam Tahan Resesi"
2022-10-17 02:30:20+00:00,"Sungguh Allah benar2 ridho pada hamba jika makan lalu memujiNya atas makanan itu,jika minum lalu memujiNya atas minuman itu. (HR Muslim)   Ekonomi Islam Tahan Resesi   .⏱️💡. #aNRBU"
2022-10-17 02:30:18+00:00,"Sales asuransi itu cara jualannya mirip2   menteri keuangan ""nakut2in"" tahun depan resesi."
2022-10-17 02:29:59+00:00,HUEHUE NANGIS BANGET LIAT IHSG 😫 pusing menuju resesi
2022-10-17 02:29:44+00:00,"Rasulullah ﷺ bersabda, ""Tidaklah seseorang menimbun barang, kecuali telah berbuat salah.""  (HR. Abu Daud: 2990) - Ekonomi Islam Tahan Resesi"
2022-10-17 02:29:25+00:00,"Gausah nunggu 2023, sekarang aja sebenernya udah resesi di bbrp negara. Indonesia sebenernya beruntung ga terlalu kena imbas resesi karena banyak bergantung sama komoditas &amp; UMKM bukan entitas lain. Jadi ya waspada ok, tapi jangan kemakan fear. Nanti kalo km fear, aku greedy 🤭"
2022-10-17 02:29:04+00:00,"fundamental porto bbca udh tinggal 1,97%. once it changes jadi angka merah baru percaya resesi is getting real🙃"
2022-10-17 02:28:51+00:00,"Sumpah sampe muak liat berita resesi dimana mana. Ya emang perlu waspada tapi cara penyampaian informasinya kaya nakut nakutin macam 2023 bakal ada pemadaman listrik setahun. 

Kesel banget gue."
2022-10-17 02:28:21+00:00,Segala urusan yang tidak didahului dengan memuji Allah kurang (tidak ada) kebaikannya. (HR. Ibnu Hibban dan Al-Baihaqi)   Ekonomi Islam Tahan Resesi   .☝️🕋☝️. #lC1So
2022-10-17 02:27:46+00:00,"G takut resesi, soalny dr kecil dah susah"
2022-10-17 02:27:12+00:00,"@Dewacun89 Apa itu resesi, uang kampanye adalah sesuatu 😍"
2022-10-17 02:26:44+00:00,Ekonomi Islam Tahan Resesi Rindu Kepemimpinan Islam #TetapSyariahDanKhilafah #NasehatDariGunung https://t.co/EbfN9aCemE
2022-10-17 02:26:32+00:00,Menu menghadapi resesi @masdirjen @Ijolombok1
2022-10-17 02:26:17+00:00,"2023 kata pak jokowi mau ada resesi, jd 3 bulan ini harus irit ajgggg"
2022-10-17 02:26:00+00:00,"SEMUA PROBLEMATIKA UMAT, SYARIAH ISLAM SOLUSINYA

@bima_kaffah

🌟 Ekonomi Islam Tahan Resesi 
🌟  #TetapSyariahdanKhilafah
🌟  Rindu Kepemimpinan Islam https://t.co/6S9LcJ1yQF"
2022-10-17 02:25:57+00:00,"Yg banyak janji tapi jarang ditepati, kudu diwaspadai dan dijauhi..   Ekonomi Islam Tahan Resesi   .🏴☝️🏳️. #u2jKL"
2022-10-17 02:25:53+00:00,"@convomfs kata gue sih khawatir boleh sama resesi, tapi jangan jd gila juga gak sih jd ketakutan ngapa-ngapain, bahkan nggak ada yang tau hari esok kayak gimana, lo hidup cuma satu kali, kalau nggak dinikmatin buat apa?"
2022-10-17 02:25:53+00:00,Nak..Jangan meremehkan orang lain. Tak ada seorangpun yang mampu menjadi seseorang yang hebat dengan cara meremehkan orang lain   Ekonomi Islam Tahan Resesi   .✊✊. #cqmH7
2022-10-17 02:25:44+00:00,"Tuhan, bersihkan hati ini dari kebencian apa pun dan pada siapa pun Mampukan hamba untuk melupakan segala perih hari ini   Ekonomi Islam Tahan Resesi   .⏱️💡. #m86zs"
2022-10-17 02:25:40+00:00,Menunda menyelesaikan masalah berbeda dengan me-manage masalah l Menunda justru kian menambah masalah   Ekonomi Islam Tahan Resesi   .💯. #ALBQF
2022-10-17 02:25:29+00:00,"Jika hujan lebat tidak menyiraminya, maka hujan gerimis (pun memadai). Dan Allah Maha Melihat apa yang kamu perbuat (2:265)   Ekonomi Islam Tahan Resesi   .🏴🏳️🏴. #CIQxJ"
2022-10-17 02:25:18+00:00,"“Jangan marah, maka bagimu syurga.” (HR.Thabrani)   Ekonomi Islam Tahan Resesi   .☝️☝️. #vLtMc"
2022-10-17 02:25:14+00:00,Dirut BRI Tegaskan Komitmen Dorong Pertumbuhan Ekonomi Nasional di Tengah Ancaman Resesi Global https://t.co/oVCeLwkYuM
2022-10-17 02:25:02+00:00,"Udah gua bilang dari awal kalo emang nanti resesi pun gua kaga bakal ngapa ngapain, paling begini doang gua https://t.co/EDgaJWM6SK"
2022-10-17 02:24:49+00:00,Dirut BRI Tegaskan Komitmen Dorong Pertumbuhan Ekonomi Nasional di Tengah Ancaman Resesi Global https://t.co/xqjbiRLWNW
2022-10-17 02:23:47+00:00,"@convomfs bosen bgt psti yaa, org2 kita mah tiap hari berasa resesi udh lah kek apa aja gitu"
2022-10-17 02:23:44+00:00,"Sudah lama ga pernah buka tweet, baru belajar lagi cara makainya. Investasi yang cocok untuk menghadapi resesi ya ORI022

#investing 
#resesi
#Ekonomi
#dana_rakca_fpc https://t.co/5df7bgZgRu"
2022-10-17 02:22:12+00:00,"@kismin666oys Amen resesi global, nak luar sing ngelah pipis anggo melali ke Bali. Ditu kar masa masi."
2022-10-17 02:21:58+00:00,"@swowwy Resesi juga ga ngaruh, tetep aja kalo woni jadi BA produk apa mah digaskeun ajaahhh"
2022-10-17 02:21:45+00:00,💭 sumpah gue tertekan sendiri semisal update lagi nongkrong ato apa gitu pasti tiba2 ada temen gue langsung bahas resesi 😭 ini apa gue di rumah aja ya sampe 3 tahun ke depan
2022-10-17 02:21:41+00:00,"Presiden Jokowi pastikan Indonesia tidak akan kena resesi dan optimis bahwa Indonesia akan menjadi kekuatan ekonomi dunia.
#JokowiPresidenku 
#JokowiMajuBersamaIndonesia 
#EkonomiRITumbuhPositif https://t.co/dzWLuE6vqA"
2022-10-17 02:21:39+00:00,“Barangsiapa yang beriman kepada Allah dan hari akhir maka hendaknya dia berkata yang baik atau diam.”(HR. Bukhari dan Muslim)   Ekonomi Islam Tahan Resesi   .🏳️🏴🏳️. #jvlfR
2022-10-17 02:21:18+00:00,"Satu2 nya cara untuk menghindari inflasi adalah memperbesar daya beli masyarakat. 
Semoga tahun depan perekonomian Indonesia bisa ttp eksis dimasa resesi."
2022-10-17 02:21:11+00:00,Ancaman Resesi Ekonomi Dunia Jungkalkan Rupiah ke Rp15.470 https://t.co/fkNDhpoUT7
2022-10-17 02:21:04+00:00,"Presiden Joko Widodo menyatakan bahwa dunia dihadapkan dengan adanya ancaman resesi pada tahun 2023 akibat krisis ekonomi global, pangan, hingga energi akibat pandemi Covid-19 dan perang antara Rusia dan Ukraina.

Berita selengkapnya kunjungi https://t.co/NdDj56g5s9

#Hantaru2022 https://t.co/ZkhHHChSZe"
2022-10-17 02:21:03+00:00,Waswas Indonesia Atas Resesi dan Depresi Ekonomi https://t.co/R0dDItWmqb
2022-10-17 02:20:34+00:00,@crazylife_girl @Andre__Sinaga__ @bibitid tapii ga takut loss Kak? apalagi taun depan udh masuk ((katanya)) resesi kan kak. aman gak ya main reksadana saham?
2022-10-17 02:20:32+00:00,@faturhm_ Padahal mah ya belum ada resesi juga idup udah kalang kabut 😂😂
2022-10-17 02:20:29+00:00,"Seorang mukmin bukanlah pengumpat dan yang suka mengutuk, yang keji dan yang ucapannya kotor. (HR. Bukhari) | RT jika SETUJU   Ekonomi Islam Tahan Resesi   .🏴☝️🏳️. #ivGf9"
2022-10-17 02:19:40+00:00,Ada pahala besar dlm perjuangan. Kemenangan kepastian yg dijanjikan. Jgn surut kebelakang. Dobrak segala rintangan.Ekonomi Islam Tahan Resesi Rindu Kepemimpinan Islam #TetapSyariahDanKhilafah #NasehatDariGunung https://t.co/at8mkUHO2p
2022-10-17 02:18:48+00:00,"@IrulFadhilah Khawatir boleh sih tapi gak perlu segitunya

Yang penting kita nabung, invest kalo bisa, jangan ada hutang. Bahkan gak ada ancaman resesi ini itu pun itu harus dicapai demi financial freedom"
2022-10-17 02:18:09+00:00,Isu resesi 2023 dimanfaatkan para bandar menurunkan harga saham. Sampai portofolio ku merah semua. Hiks.
2022-10-17 02:17:12+00:00,"@ChusnulCh__ @jokowi NYARI PENGGANTI, BIAR INDONESIA GAK NAMBAH UTANG MULU... GILIRAN AKAN ADA RESESI GA BERANI MENGGONGGONG NIH ANJING"" ISTANA"
2022-10-17 02:17:10+00:00,"Ngomongin resesi memang bikin ketar ketir yaa, semoga ga kejadian deh #IndonesiaMemanggil #selamatdatangkembali #ekonomiislamtahanresesi ekonomi islam tahan resesi #resesiekonomi2023 #resesi
https://t.co/KfNyxGpbPF"
2022-10-17 02:16:58+00:00,"IHSG -60 6754 .....
RESESI engga jadi....
Yang JADI: Jokowi jadi presiden lagi ...."
2022-10-17 02:16:54+00:00,Do'a   Ekonomi Islam Tahan Resesi   .🏴🏳️🏴. #Clu9V https://t.co/TkUqBwPnAw
2022-10-17 02:16:52+00:00,org org sibuk mikirin resesi w mikirin apa ikutan hcm ya
2022-10-17 02:16:50+00:00,Mau ngonser takut resesi wkwkwkwk
2022-10-17 02:16:40+00:00,@heylutfi_ Gw ngarepin resesi buat negara2 maju. Jd bisa serok sebanyak2nya
2022-10-17 02:16:36+00:00,Janganlah kamu memberi makanan yang kamu sendiri tidak suka memakannya. (HR. Ahmad)   Ekonomi Islam Tahan Resesi   .🏳️🏴🏳️. #UjwaM
2022-10-17 02:16:34+00:00,@Maharannys dunia resesi setelah mba nok publish
2022-10-17 02:16:18+00:00,"Ekonomi Indonesia relatif tangguh hadapi tantangan global, termasuk resesi ekonomi global yang diprediksi terjadi pada 2023.
#EkonomiRITumbuhPositif 
#IndonesiaSejahtera 
#indonesiamaju https://t.co/sFdCIE288z"
2022-10-17 02:15:40+00:00,ayo #LindungiPekerjaSKT !!! jangan sampai resesi 2023 dan kenaikan cukai rokok menekan kesejahteraan mereka! @jokowi @KemenkeuRI @beacukaiRI
2022-10-17 02:15:39+00:00,"Awas Resesi, Ini Strategi Naikkan Penjualan di Tengah Lesunya Ekonomi https://t.co/H5xqKcS3VA"
2022-10-17 02:15:25+00:00,"Sesungguhnya Allah, dengan kitab ini (Al Qur'an) meninggikan derajat kaum-kaum &amp;amp; menjatuhkan derajat kaum yang lain. (HR.Muslim)   Ekonomi Islam Tahan Resesi   .✊✊. #2RSer"
2022-10-17 02:11:05+00:00,"Dua Cara Melindungi Diri dari Resesi, Perhatikan Investasi! https://t.co/BkcHfDxuHm https://t.co/Ff4WDjeq5j"
2022-10-17 02:09:49+00:00,"resesi 2023 bisa terjadi lho kalau produktivitas pekerja berkurang (banyak terjadi PHK). kondisi ini harusnya gak bisa dibiarkan, ayo lindungi pekerja pelinting rokok SKT! @KemnakerRI @Kemenperin_RI @jokowi #LindungiPekerjaSKT"
2022-10-17 02:09:10+00:00,"Hadapi Resesi, LaNyalla Ajak Kepala Daerah Fokus Perkuat UMKM dan Belanja Lokal https://t.co/gL6Lc9Y15A"
2022-10-17 02:07:54+00:00,"Bursa Asia Pasifik Terjatuh Lagi, Terbeban Kekhawatiran Resesi https://t.co/HFZ6hCsQv2"
2022-10-17 02:07:52+00:00,tanda2 resesi
2022-10-17 02:07:07+00:00,@Littlesweet___ Tak semua orang tahu isi hati kita dan fikir an kita mereka hanya bisa mendoktrin bahwa kita harus seperti mereka yang kaya tapi mereka tidak pernah merasakan keadaan kita pada masa resesi kehidupan yang kita jalan ni dari dulu sampai sekarang....
2022-10-17 02:07:05+00:00,"Ternyata isu resesi 2023 kemungkinan akan terjadi.. Perusahaan2 juga sudah mempersiapkan alternatif akan terjadinya resesi..
#2023"
2022-10-17 02:04:13+00:00,@FWBESS Resesi
2022-10-17 02:03:51+00:00,"Sebenernya kalau pun tahun depan itu resesi aku yakin generasiku sudah siap soalnya sudah terbiasa hidup sulit. Lahir saja menjelang krisis moneter, apa tidak adu nyali 🫠"
2022-10-17 02:03:10+00:00,@rizkaanisaar persiapan menghadapi resesi wkwk
2022-10-17 02:01:39+00:00,"@FWBESS Nder, ditabung aja, tahun depan resesi"
2022-10-17 02:01:19+00:00,"Nanti kalau 2023 masa resesi Eropa dateng, jangan nangis lagi kyk jaman pandemi"
2022-10-17 02:00:48+00:00,"LaNyalla Resesi Dunia, LaNyalla Ajak Kepala Daerah Genjot Produksi UMKM https://t.co/fNNfffgVaZ"
2022-10-17 02:00:46+00:00,Interesting fact. Jadi kita nggak perlu kuatir sama resesi nih sesungguhnya.
2022-10-17 02:00:23+00:00,"eh ni bener wkwk yg kena resesi mah yg asetnya pake dolar, soalnya rata2 negaranya dominan ekspor"
2022-10-17 01:59:56+00:00,"Dialah yang menjadikan untukmu malam (sebagai) pakaian, dan tidur untuk istirahat, dan Dia menjadikan siang untuk bangun berusaha. (25:47)   Ekonomi Islam Tahan Resesi   .💯. #scw1A"
2022-10-17 01:59:32+00:00,"Direktur Pelaksana IMF, Kristalina Georgieva. Ia menyatakan situasinya akan sulit karena beberapa faktor seperti pandemi Covid-19, inflasi, ekonomi China yang melambat, perubahan iklim dan penguatan nilai tukar dolar AS yang memicu risiko resesi yang memburuk. https://t.co/uDTz39mZtf"
2022-10-17 01:57:49+00:00,kehilangan pekerjaan akan menambah angka pengangguran. padahal pemerintah seharusnya mendorong masyarakatnya agar lebih produktif dalam bekerja dan mendorong perekonomian spy ancaman resesi bisa dikurangi @jokowi @KemnakerRI @Kemenperin_RI #LindungiPekerjaSKT
2022-10-17 01:57:42+00:00,"Musim pendapatan AS akan berlangsung dengan latar belakang kekhawatiran bahwa kampanye kenaikan suku bunga agresif Federal Reserve dapat menyebabkan ekonomi memasuki resesi.

https://t.co/hAY52Zsd8t 🇨🇳"
2022-10-17 01:57:35+00:00,"Barang siapa yg bertakwa kpd Allah niscaya Ia akan mengadakan baginya jalan keluar &amp; memberinya rezeki dari arah yg tdk diduga (QS.65:2-3)   #TetapSyariahdanKhilafah   .✊✊
Rindu Kepemimpinan Islam 
Ekonomi Islam tahan Resesi
✅️ https://t.co/dR4J2YfIDf"
2022-10-17 01:57:35+00:00,"Katanya 2023 bakal jadi tahun gelap, bakal ada resesi. jangan sampai kita kena penyakit jantung ya gaes, karena terkaget-kaget sama resesi
https://t.co/P48cBb1mA6"
2022-10-17 01:56:58+00:00,resesi saham bakal bnyk yg turun 😳
2022-10-17 01:56:39+00:00,"Talkhsow Interaktif Kerjasama Radio Mercury Bersama https://t.co/Nx1Hz6nssL

Topik : Resesi Makin Dekat, Kita Harus Apa?

Nasum :  Retty N.C.S CFP - Perencana Keuangan https://t.co/Nx1Hz6nssL.

#radiomercury
#96FM
#finansialku
#resesi
#kitaharusapa https://t.co/bjZRFVXJza"
2022-10-17 01:56:33+00:00,Apa Itu Resesi dan Depresi Ekonomi? Perlukah Indoenesia Khawatir? https://t.co/SvrJGjVZ1B
2022-10-17 01:56:18+00:00,"@neohistoria_id content creator teriak2 resesi - dapet duit krn ditonton banyak orang.

viewersnya stress ketakutan"
2022-10-17 01:56:15+00:00,"Pedagang yang jujur dan terpercaya akan dibangkitkan bersama para Nabi, orang-orang shiddiq dan para syuhada (HR Tirmidzi)   Ekonomi Islam Tahan Resesi   .🏴🏳️🏴. #xD1Wa"
2022-10-17 01:55:52+00:00,Maka disebabkan rahmat dari Allah-lah kamu berlaku lemah lembut terhadap mereka (3:159)   Ekonomi Islam Tahan Resesi   .💯. #PnUOq
2022-10-17 01:55:23+00:00,"@jek___ Gua dari lahir udah mengalami resesi ini itu ,jadi nikmati aja"
2022-10-17 01:54:28+00:00,"@hipohan @sandiuno Gpp bang, ntar kita sadisin nawarnya kalau eropa resesi 2023.
Bales dendam 🤣"
2022-10-17 01:54:03+00:00,Ma syaa Allah . .   Ekonomi Islam Tahan Resesi   .🏴🏳️🏴. #8RXlc https://t.co/AydtMmh5RW
2022-10-17 01:53:51+00:00,"Ribut resesi berbulan-bulan.
Mau nyiapin cash juga masih pada nyangkut di saham. Minusnya gede2 pol.

:("
2022-10-17 01:53:40+00:00,@sekolahkriptoid terlalu kliatan bgt udang di balik batunya sih. influencer yg satu ngepom resesi trs influencer yg satu lg ngepom SBN. kurang halus maennya 🤣🤣🤣🤣
2022-10-17 01:53:36+00:00,@senyuuummm @KuroKaitou @rezarezarezare @tanganbelang_tb misalnya karna resesi ini akhirnya Shopee memutuskan lay off massal mendadak. Nah dana darurat ini bisa lo pake buat nalangin hal yg darurat plus kalau misalnya lo tiba2 di lay off lo masih bisa hidup nyaman selama 6bulan kedepan sambil nyari kerjaan berikutnya
2022-10-17 01:53:10+00:00,ancaman resesi 2023 akan menekan pelinting rokok SKT yang selalu terancam karena kenaikan cukai setiap tahunnya. apakah pemerintah punya solusi untuk hal ini? @KemenkeuRI @beacukaiRI @jokowi @BKFKemenkeu #LindungiPekerjaSKT
2022-10-17 01:52:34+00:00,@mhdarieff_ Bgt tambah lagi katanya tahun depan Indonesia bakalan resesi mana cicilan ku banyak anj😭
2022-10-17 01:52:25+00:00,"@AsianJuhi @ryan_i2 @neohistoria_id tahun ini ekonomi indonesia positif terus 2 kuartal berturut-turut. ekonomi indonesia ini sebenernya cukup kuat berpijak di kaki sendiri, jadi di luar resesi pun teorinya masih bisa kuat. selain itu indonesia masih punya komoditas alam yg pasti laku dijual ke luar negeri."
2022-10-17 01:51:53+00:00,Tidak ada satu pun yang lebih memberatkan timbangan amal kebaikan selain akhlak yang baik. (HR Abu Daud dan Tirmidzi)   Ekonomi Islam Tahan Resesi   .🏴☝️🏳️. #VSCJz
2022-10-17 01:51:39+00:00,@mentallystabl Resesi sist
2022-10-17 01:50:35+00:00,"@worksfess umroh, kasih apa yg ortu lo mau. toh uang saving lo jg masih banyak. puterin ke bisnis.

khawatir tahun depan resesi? khawatirlah kalo umur ortu lo ga sampe tahun depan, rezeki gak melulu dilihat dari nominalnya.

terimakasih"
2022-10-17 01:50:23+00:00,"Gua gaakan fokus di hal2 teknis itu

Karena resesi gabisa di hindari, kita harus pastiin hadapin resesi itu dengan

“Sikap hati dan Respon yang baik”

Karena kalau tanpa hal itu, kita bisa2 hidup dalam ketakutan tentang resesi tersebut"
2022-10-17 01:50:22+00:00,"Gimana cara hadepin resesi?

Kalau secara teknis pasti kalian uda tau ya 

Seperti :
- Simpan cash lebih banyak
- turunin resiko investasi ke yang lebih rendah
- Lebih Wise dalam pengeluaran
- Buat Asuransi (penting juga nih)"
